competitor_id,market_share,product_category,customer_rating,sales_volume,product_range,price_range,location,ad_spend,social_media_engagement
9,0.5897909943749114,Electronics,3.5161138867312864,41750,98,79.4652244482948,Asia,1728.7415690238267,3204.39310217127
9,0.4391668929505437,Clothing,3.818520716264187,49764,183,443.7368677198146,Asia,3721.168828347685,4476.500690121129
7,0.42421528566018285,Clothing,3.1353196274747157,28925,128,423.30397116291357,Asia,7336.50097722471,595.6448232863982
2,0.9357613550181091,Clothing,1.748219505424092,35925,71,93.29787991456332,Asia,2392.656315267177,2662.6593820951366
2,0.887203460831675,Clothing,4.925627920853058,35983,186,19.607426071177876,US,1243.9214782778295,3517.928053172341
3,0.13453834666166242,Food,4.241619942350459,39398,78,192.4023786170663,EU,1226.0615537358292,179.8089698878752
1,0.4730803224148654,Electronics,2.315795269170499,20734,78,139.2655443364269,EU,8538.671102337054,22.960986191202792
3,0.09340440427438756,Food,4.581418035936002,1586,143,267.0257629477324,US,1507.5190876827996,4963.043712389742
4,0.9424446262538171,Electronics,1.8372410240162744,17716,55,77.45897218335323,Asia,2127.4175406732384,255.82866335677522
3,0.391879612813422,Electronics,2.439315984733383,36972,145,73.74020118707925,US,3346.8415803138887,4884.556330272283
3,0.155889540815064,Electronics,4.104885241845494,23978,198,225.7828681501757,EU,2541.4242586403034,4269.781648142898
2,0.8745274190171688,Food,1.974134897007247,35481,121,316.2090558396869,US,9087.071359879348,3551.987012071739
8,0.48149296935754804,Clothing,4.488842594387242,18229,65,65.0330664463756,Asia,7973.825400683686,4373.285698055525
5,0.13621552135898074,Clothing,1.2229687770323756,12325,163,323.10466130464545,Asia,5327.141127088445,3015.721421713856
7,0.3777651442475216,Electronics,3.5087862462925563,49632,136,69.46814114698014,US,7004.853628450169,78.43893070844598
8,0.053998583972008074,Food,4.4902280517359685,22553,100,433.9346357869487,US,8565.077133252835,4365.8705138335245
2,0.16818774092991828,Electronics,2.638384953695026,5843,118,107.86058629284624,US,1059.2964070376822,4562.316132213289
2,0.05501898240865666,Electronics,1.6654852975105472,31840,68,460.4482654464289,Asia,3422.8344363785945,4175.802829952741
4,0.7697433618147859,Electronics,3.585588043348396,20406,117,74.39626629180229,EU,5067.3795024507735,4714.3387451269655
4,0.17258904468592373,Food,1.1241663300588685,22004,116,237.20650352735973,EU,8005.753438570653,2958.3842289275026
7,0.5285392347446896,Electronics,4.049608825189644,48919,137,261.99945370044634,US,5276.200412239683,579.2686716597417
5,0.3766928985578719,Food,2.788871876994275,21250,183,15.305710133284531,EU,3849.765427401005,1632.7728527891688
3,0.31859627057257256,Clothing,4.5716230104797155,45459,182,347.2360181694243,US,7610.409008732743,3383.299420002945
6,0.41619164728677704,Clothing,2.3671760956216215,7548,111,95.74159905977127,US,6532.873104339513,844.5238292318952
1,0.45639146525370755,Electronics,1.8205631031315161,12494,58,422.57686972844203,EU,3618.1159973085005,1770.35201350147
7,0.7766143838551727,Food,1.169012664248255,28469,79,284.3073100310425,EU,8933.679790070415,4815.749633042718
6,0.0821649387623049,Clothing,3.5330457272271736,37491,182,297.5224330653763,Asia,6812.5060094165365,4691.449778166368
9,0.21975873528117584,Food,3.7784848429627567,45075,66,299.7866198429003,EU,2812.189206967869,4791.903448105026
3,0.9118663650773255,Clothing,3.77348911632838,16856,148,346.2419164024347,US,3013.372545120603,4990.200056124174
8,0.4039414599562089,Clothing,4.2803996351203955,25996,112,94.32904190931087,Asia,8873.344764150357,2216.9990808010825
7,0.8980814567057614,Food,4.072097520466182,24575,169,240.01242542643357,US,7472.512804785094,2669.6374859060556
1,0.7800206184452169,Electronics,3.5256138862288995,19924,128,432.5514016533187,Asia,2407.506944643508,1157.3487750032186
6,0.2687778354484621,Clothing,4.843544118226564,10605,111,191.37473027707085,EU,1592.8802527540709,2515.2646053583453
1,0.29393606124698013,Food,1.7387462343779116,29998,142,325.24520552423047,US,8428.051105034887,3619.7954261506966
3,0.29741331537572513,Electronics,2.643161064999043,6125,150,437.0003556760765,US,2359.576248332678,1568.3979498777428
3,0.4644933637664317,Clothing,1.9772615386443086,29021,188,55.005022339335824,US,2720.1723807517237,2771.820445256851
8,0.0730838733479926,Clothing,3.8890770301599233,9698,104,193.4757940669943,US,2038.1887588844015,2210.1521083404878
7,0.257122234801339,Food,2.131387241957107,4839,87,355.78422536411296,US,2374.0672811058043,3063.1501526621696
8,0.0816138987110121,Food,2.2111819351911652,22072,99,83.89354197690817,Asia,7662.877385133364,36.37124483994225
6,0.7229048953114923,Electronics,2.529228557023059,17369,164,55.53883021051685,Asia,7245.075990588997,2772.4900486830525
7,0.77002365511906,Clothing,1.2870017919754613,4460,95,65.64866618244803,Asia,2424.632565770843,3678.713211991697
7,0.5961194135068391,Food,3.6133510472451116,7063,195,138.41911716690979,US,2489.557245957418,2461.379987904572
5,0.007996102551948714,Clothing,4.9785385308157855,14441,123,33.041951984592075,Asia,6715.874922476177,2682.649733005125
7,0.9816997221789363,Clothing,4.060671936051778,13246,72,438.2688348781217,Asia,1183.8440402596232,4861.556216699382
2,0.16388613131283436,Electronics,2.7206503794755403,44214,186,484.08657218865096,Asia,6580.300900239069,4557.6048141116535
9,0.13459855829574652,Electronics,4.563927580359588,2712,71,445.60835629870957,EU,4506.599522501081,4139.433259581907
8,0.08494324912676043,Food,3.7549314754065395,30891,162,453.6947923871385,EU,3431.384754384008,4594.923080207487
2,0.5645133727576271,Clothing,2.2665495916724328,46893,105,234.44279154272766,US,1662.8440475553778,3730.6566496793266
9,0.009760012261624817,Electronics,1.013536723586903,15477,149,433.76660842033976,Asia,9158.468054287856,629.0411258002165
9,0.5926946106895641,Electronics,3.422225968965811,16092,93,164.23172059782553,Asia,1169.1282014701999,4646.701073659785
1,0.3588052343415544,Clothing,2.23004833672942,41643,93,173.8906021822614,US,7156.95338844382,1232.3110454628595
4,0.37988373674901743,Food,4.4545310787545676,47504,104,481.5066937827707,Asia,4296.658724505718,3868.5864569156015
8,0.6499977559543102,Clothing,1.8869232967698584,15251,70,241.59122137629836,US,2779.1773375978364,3541.1117924319656
8,0.8954322525278772,Clothing,1.6211088822648838,18034,87,487.78110107969337,Asia,5262.995072004201,4960.207667306013
1,0.09590853492546192,Food,2.0078224749490245,25644,91,209.2125701967601,Asia,3555.213052368814,255.59010884528334
4,0.4395164956519434,Electronics,1.1129026794873216,25310,187,107.67122491317276,US,4483.750161207001,1803.2290981719618
5,0.15267657439017712,Clothing,1.6771012402585441,16451,89,90.92290530365912,Asia,7640.337794316168,2045.948985129572
5,0.41657531282852234,Clothing,2.7949800223294443,15641,170,252.6485679235153,Asia,6459.774566219734,4316.420994938951
6,0.7394180980723791,Food,3.4161750310035544,32502,124,485.31555821251953,EU,1865.2809129371822,4041.1648032221815
9,0.05067091783775812,Clothing,4.11606249376992,31356,195,361.60430238361215,Asia,7048.869388446092,37.539634763886774
3,0.6005856041083956,Electronics,4.734215232075249,16948,89,288.09110454961507,Asia,3663.556947177358,4544.7212794823
8,0.3793812064850711,Food,2.6251252327219334,39904,101,399.14014787857474,EU,9105.478860775484,1005.5878131878449
4,0.6540536909703506,Electronics,4.4122028842562475,8071,174,486.2146221121245,Asia,6729.461224767743,2368.766870067097
7,0.48102074521033045,Electronics,4.332225343675721,10335,71,77.53022256979992,US,1382.8914474769397,3708.851827095782
3,0.773529015468438,Food,3.9137669727153335,21054,118,38.25657901051132,Asia,3068.1574731973446,4748.850931985238
3,0.10257924516780226,Food,1.5445464461468643,36385,152,221.82789375309474,US,8097.4038200897885,1605.3496519420223
6,0.6986146127316134,Clothing,1.7975584372601379,24207,51,334.4517642135276,US,9405.812942743034,536.2842732013906
4,0.8599583224900825,Clothing,4.16408555016465,34750,191,306.3420746098547,US,7470.231257741975,544.2242123969065
3,0.019824022197623137,Food,1.4977421620865519,18851,64,299.39752614400743,EU,3054.7472551476812,4544.601320773233
5,0.5874946836586452,Food,1.6307367703900546,8710,141,325.71420764292856,EU,7215.280925151949,2614.475385746714
3,0.33005381261150935,Food,1.607947593326056,12876,169,311.12938942421283,EU,5468.18211017395,4928.719891441488
9,0.8184742781742388,Food,3.3535739742057946,40743,85,101.37488612249189,US,6979.750376000111,2669.577004516562
7,0.698796293714794,Clothing,1.9319849792138895,16280,166,86.39852986041217,Asia,6082.411698348989,4343.319692476727
3,0.7390036994365456,Food,4.698455846479826,41889,84,99.86427447042092,Asia,6224.356712940723,3940.180586706377
5,0.5653846140732389,Electronics,3.4363488238653552,18434,199,273.64520087375746,Asia,4365.186679093695,4792.778086824802
1,0.43593710310819567,Electronics,3.1953549159195926,22411,166,172.02536996392362,Asia,7059.79908161587,3912.420181248894
7,0.43430875978184,Clothing,1.6836351303474388,49466,77,443.34282093293797,Asia,9921.28234611486,2188.8436777932607
8,0.8443691282189468,Electronics,1.8055795173536104,31807,89,123.415481888359,Asia,6499.139672884926,748.1159926592895
9,0.2707493092317178,Food,2.5751830967586775,29000,126,236.72185235893303,EU,9240.934127051,491.91765348082396
4,0.20137331673915226,Electronics,1.2251569179762605,20967,138,158.26731094152976,Asia,8488.177981585843,2155.4781487939263
8,0.10986743550336397,Electronics,3.216476802474921,33820,162,378.72727772943904,US,2350.8264711643433,1615.315003100245
9,0.5044860071618688,Electronics,2.1487620809998416,11882,53,318.5914376435086,Asia,5957.42340769979,2188.505974208494
3,0.24338784511461908,Clothing,4.6639116608271625,22588,94,64.11270150237402,US,3075.4954750985694,3810.0661804183737
9,0.8288777316516556,Electronics,4.950844477770705,14727,120,495.6393902891249,Asia,8573.209990928994,2035.125710517625
5,0.7762824773433579,Electronics,2.0175759146250924,17710,139,484.26528981714847,US,6448.465372962,1338.2330679388338
7,0.2982249493634871,Food,1.4089601784315908,15073,194,412.46159980282766,EU,1205.1354663340173,2437.0299656232487
3,0.440791281156768,Clothing,1.0429437102386871,10866,55,219.75493689082074,Asia,2978.998592168192,330.6633896414485
5,0.32838729006350875,Clothing,3.344163850750762,9104,182,345.95571724460444,Asia,6502.013386351403,4648.981566364675
3,0.6334235451531286,Food,1.161246212572172,34019,87,311.3547086649406,Asia,7939.405047031054,3957.5335902177585
5,0.08741875640458219,Clothing,3.0143060949450224,21216,198,151.41229469062114,EU,2123.1685928064335,3420.802580339932
7,0.24858303456775743,Electronics,3.382212309197027,18229,198,396.696228952104,US,9570.72450123753,4742.312238871681
7,0.199732941605962,Clothing,3.024550973651076,43427,185,184.12302846893917,US,7399.31374392554,2918.899070543063
7,0.5686662568313319,Food,4.279530507723459,46616,127,373.89455520364277,Asia,8020.112776352665,4302.492442937721
4,0.8539747345540897,Clothing,3.102719230331782,29903,177,213.36533834890201,Asia,2895.434461452295,1191.0892159476493
1,0.6426270587117973,Electronics,2.875814255816698,14390,181,237.93123673952792,US,3942.0513659261187,4892.271650075657
1,0.56223549802105,Food,4.993762429257382,49970,176,477.91426224296265,EU,1999.5064151697047,2718.9634653680023
8,0.3788985974064565,Clothing,1.997281874509106,34701,93,289.14841827905605,Asia,6575.479716007565,168.90101653435852
9,0.47300874181071817,Clothing,2.9331559081529655,17382,121,370.9312883782718,Asia,7192.726252338163,421.71142705787366
3,0.3115380845114012,Clothing,4.576248943837335,27643,168,91.44842986195907,US,4865.291352770184,470.5337471304183
3,0.31874603354007125,Clothing,2.9701030328724127,15015,117,423.03522436450544,Asia,9316.50592411475,3373.7700773626357
9,0.3397355748380919,Electronics,1.6299366838441576,41770,148,420.6039272288161,EU,2879.1801972555904,4745.134963265718
2,0.1610265594481758,Clothing,1.0979776644574648,1020,164,343.4861248353968,EU,3636.361105276699,1190.895727453507
6,0.9703655790488248,Electronics,1.0298220884424003,33771,166,250.78137380866954,EU,6651.246638855493,1110.3493474269094
5,0.770593854742252,Clothing,2.478175190779516,48325,69,150.37594057089134,Asia,7703.060741013825,4624.218526943229
3,0.9526528122733491,Food,3.107569422505193,26774,189,141.44580810721,Asia,6217.2041859052915,4540.720423139563
1,0.3826827285028557,Electronics,1.5596514973293214,9968,60,77.99505181733188,US,1212.9768233889051,349.9623274616703
1,0.6147896019489365,Electronics,3.627015167389143,32986,174,161.6056915589126,Asia,2399.322100653945,794.0863640336005
6,0.9576354363718436,Clothing,2.077079581890947,41984,164,199.12578851158656,US,3482.4300190731988,3884.3770778197427
9,0.2138001665845063,Electronics,4.1844754886800875,22068,79,19.28789396051363,Asia,3204.134880983133,13.302486336521092
7,0.2581155218240663,Electronics,1.7771380086563475,16286,142,60.12108524967761,EU,6998.195984726232,2448.026544170952
1,0.8090134130281631,Electronics,3.496057456711866,16471,71,358.56224061179034,EU,5033.919528670607,2192.326990750229
5,0.9146505835722624,Electronics,3.467450380569244,40027,62,157.344958701819,EU,8772.371811748502,3359.6565820780115
5,0.4316675454134046,Clothing,2.3727971044270686,11925,119,35.5263552234686,US,2102.044624182613,3978.274982874268
4,0.7538892008731832,Electronics,1.2547884235800164,29965,144,398.8854159682499,Asia,2879.942333850953,948.6219671094925
3,0.7582586367301183,Electronics,3.1544355575329965,5913,194,207.15835068624204,Asia,3806.0603125013085,1171.3458692691713
9,0.6887522001866331,Electronics,1.3627342743234059,49083,186,361.4389743413065,Asia,7734.593227599098,1424.2621564044573
8,0.29557687322307347,Electronics,4.190601817084037,2737,119,474.2984688887018,EU,1772.9061433755637,3532.6115124512207
5,0.5352770357448442,Clothing,1.551094297948242,29288,158,488.7807186818543,US,8467.811398974896,178.96956486984638
4,0.6616083390470539,Clothing,1.8803009276397629,6863,62,435.9522970270947,Asia,6379.844666753477,2645.8021096414673
8,0.2673412606564154,Electronics,3.2637549505495214,29062,135,419.5136717306067,Asia,8764.948490810533,2614.124244241218
9,0.6780634437528016,Electronics,3.1805925887591697,41888,90,386.1719173223407,US,9211.053383646995,3546.4585865026206
4,0.43541497077103186,Food,2.299868668449524,28982,93,301.31758197435204,Asia,2889.3477023872183,678.907819743208
3,0.7868548889115436,Food,2.9912194671824532,39717,170,15.71244140728214,US,4355.334628104729,1109.2822794184053
6,0.20490900427924252,Clothing,2.7805049237959167,15706,184,353.64190516300823,Asia,8881.001985308802,4247.179494542238
8,0.024854789466880023,Food,2.686585982419193,48195,78,408.27368445736874,EU,5921.30284174613,4099.091263344479
3,0.9219538317599222,Food,2.2288938873608197,42250,150,484.84313690885136,EU,5358.099296674249,2775.94290116784
5,0.10898018694561562,Clothing,3.8320428293567175,18310,85,352.356594393764,EU,4868.523053055687,4470.742114642092
6,0.3950958741555156,Electronics,1.6249284199262672,21561,146,244.083804040792,EU,4756.552594676875,2016.5791047903426
7,0.06206280740214276,Clothing,3.7874461695427315,39458,81,293.0920023067809,US,5234.706793110901,4987.287359473529
1,0.4395774250640133,Electronics,2.414963520668778,47907,74,135.6681747501524,US,7529.891357248038,3150.1959335484557
3,0.13652465657200785,Electronics,1.9128456104764524,9959,180,143.5138090119247,US,3377.8473789712953,4560.06344105781
3,0.7264333198412707,Food,1.1431672934467243,22854,157,32.61793501622476,Asia,6579.028709612325,2996.420316124262
8,0.9671524229576117,Clothing,4.420523963146843,19217,141,401.87033687232235,Asia,8296.462163712531,736.2338432070775
1,0.4299537422974199,Electronics,4.9467621025951285,7107,136,367.66586497356684,Asia,8388.007346602266,3414.821986469046
4,0.45727543209896615,Food,1.3817891126856159,47591,160,112.80703469540532,Asia,8289.095265156178,683.0101611282269
7,0.12214775953965684,Food,1.2433546462491232,1711,159,19.600169191046987,US,8364.169153334755,2680.0957049683384
8,0.022906215827203757,Clothing,1.7176291798415564,46234,70,499.3707740428532,EU,9987.008742704069,2821.5712677511683
2,0.0071900657020650405,Electronics,4.069197641261267,46585,81,367.1888877257449,EU,5354.078606307804,497.85259607731444
4,0.21149379975773797,Clothing,2.9837779637444894,43027,88,286.65094503236537,EU,5005.214855958817,1026.9910630612987
8,0.0886853525541137,Clothing,1.618971945212853,27803,175,408.1442796555244,US,8433.632282145125,4852.009295092597
1,0.11017287425064881,Clothing,2.17102021534007,18328,144,193.7221563715494,US,5810.996351143792,159.6730054223272
1,0.37253210125365577,Food,4.409844008863514,19276,112,219.55972997691538,Asia,8752.901275997927,3006.7475341381846
2,0.28866683242848246,Clothing,1.2893778604651818,35861,174,206.2919948906138,US,6842.005703825078,508.0772614909529
6,0.8842298815610282,Electronics,1.6951375983544876,20764,121,124.19750701880442,EU,2022.9809723742324,4339.276913812767
6,0.6550947678765201,Food,2.9197920490515603,42473,89,250.24724554043152,US,8420.944633691479,3422.937685732336
7,0.6346212567409655,Clothing,4.495155642450991,27484,86,440.24697593291086,Asia,5934.166819564695,2623.673914207486
2,0.13836593362202765,Electronics,1.371672140588709,33377,81,407.405151148374,Asia,8850.220300802372,2185.070412521065
4,0.7348385144485308,Clothing,3.192546055353493,37860,123,62.27029044891856,US,2954.5803948786197,1382.8276959173186
6,0.2816269083693491,Clothing,3.1606576073288095,3781,92,200.20124803569888,US,2462.4790106252094,1933.2509917331793
4,0.23744850257567407,Electronics,1.9999307444337462,19858,179,127.09531018323403,Asia,3002.0991689215984,2124.859802289253
5,0.3034739436163365,Electronics,4.7504438359792935,4229,62,385.67012675500746,Asia,7983.610093421655,2478.519518937977
3,0.586499222472914,Clothing,4.671423959743107,25325,159,86.61864846934115,US,8546.810290699206,2013.0623797200064
2,0.16165070885494948,Clothing,4.574025178483103,10253,139,79.5830461742141,EU,8218.815327457021,3023.588793102017
7,0.6010922920411595,Food,2.1285923607603023,8728,195,475.4103874826745,US,2413.540266667118,4697.620787347222
7,0.9137933826849142,Electronics,2.331301265643862,26724,182,342.1141626020329,Asia,8704.603194160634,4200.349640513306
8,0.8846343353146912,Food,1.3604610092769214,48424,59,269.84103536915285,Asia,8972.735440940567,3344.5248740136335
3,0.07842033640100465,Electronics,1.7862675214301356,4148,87,363.9383566197528,EU,9088.463833513502,1871.8849669501685
3,0.8022922919185329,Electronics,1.711502092271631,16463,109,196.9389129434601,Asia,6596.176556703761,1799.0641365213228
1,0.7026016801281608,Electronics,1.472318444815166,31145,89,76.01727215367123,EU,5843.38825804735,2343.0709844079324
1,0.008008938123710507,Clothing,1.8128672066768776,11019,61,422.3171865368892,EU,5922.6444836809105,3485.440648886243
9,0.8077273287307559,Clothing,2.4968051320674687,32810,123,372.1589125279489,Asia,1624.3966367167209,4673.227584644636
4,0.28317168116238445,Food,1.5531551274505118,1696,181,101.54357103780215,US,3107.607595354327,4656.599296457961
1,0.7520206922248451,Food,4.06761677270527,32469,169,288.0755062324964,US,2880.233609031123,2661.4313974468305
1,0.2365772244963742,Clothing,2.0713230461385175,25990,115,117.56145024740319,Asia,9286.976680293925,3189.0714764649897
9,0.6910785600921044,Clothing,3.9342909848513683,31085,65,239.2047382822614,Asia,3474.2010366403356,1336.091268037909
8,0.5175377589512504,Clothing,4.741540600342567,8281,174,204.3022499510761,Asia,9256.522332503491,3864.2669679897567
5,0.76824262662736,Food,2.8239485066986445,7250,95,336.1592104681247,US,8566.140442119766,1257.8157066879753
9,0.30359540625013215,Clothing,2.035771059160343,27274,100,229.4368915642163,US,1919.547426716197,4972.693669615407
6,0.2610031123855412,Clothing,4.8863870251105554,26212,191,333.2802935500188,Asia,7257.876205604796,4960.861846930047
3,0.5464094646829362,Electronics,4.895550941126861,33431,179,454.31997139135,Asia,5243.841707553834,925.1645709109207
5,0.25408004631123027,Electronics,2.5135525360197004,13183,195,285.56880465958267,EU,8069.656740270894,1031.2222492763913
2,0.8812642058756156,Clothing,2.8954304928419523,20722,105,351.2525612975537,EU,5894.83447544307,3317.048024650921
3,0.7563843818770388,Clothing,4.839783768758156,47998,95,48.77384634022423,Asia,9846.833409743282,187.3254167452304
9,0.8803617239566869,Food,3.545779755495089,42372,120,307.5482550446176,Asia,8935.775759376551,3576.7927339174844
3,0.5961519945262697,Clothing,2.146839768594048,41351,94,473.14111380917643,Asia,8359.801010471876,325.34533196682094
2,0.5537907187938415,Electronics,4.739980781954495,13963,168,171.09563312994584,Asia,4726.142581120541,3900.559925511113
8,0.2958532290741478,Electronics,3.1196598805165823,17366,126,38.713975667680614,US,2250.1642738029113,779.1710765383275
2,0.812152785588494,Electronics,3.356358227978727,26355,79,392.2147892765011,US,5443.500510012637,60.27222891251738
5,0.06491877174618366,Clothing,1.5402824421167467,27606,139,126.73301359060287,EU,2772.2404467357337,737.4437292259495
2,0.30976554252629174,Electronics,3.956583474781268,42512,74,482.7017898575771,Asia,1051.3607243743902,1590.3434846902292
2,0.5505522065035323,Electronics,2.2491232544114923,21496,57,495.3254355717909,EU,3604.017555894628,1525.6819647469738
6,0.42906742362198136,Electronics,1.1965460739778626,42975,168,108.39912300617738,Asia,2598.2867678208418,4736.496853661752
2,0.8735660028189673,Food,2.3127169726090084,45145,129,331.17607068141757,EU,8420.64746927884,1177.7528033904377
4,0.20920477096909418,Food,1.830531721002127,37484,70,239.1628263872855,US,3939.755151655699,2322.6430702337902
3,0.4115571927768047,Food,4.24792133819344,23750,184,466.7812671180105,EU,1557.4222958463597,2518.1293364412
1,0.934843133220683,Electronics,3.9858470776060306,20736,194,59.86534892094281,US,2701.7349488794753,4813.543564914503
7,0.8889066390614956,Electronics,1.9941125179734427,34782,144,24.846780877138478,EU,1059.2197621565542,3289.2818879246847
8,0.43520245047234607,Food,4.531123521317824,27885,95,448.6230950395249,US,7919.873959296022,2728.847672606687
3,0.5232663931237839,Food,3.612456216217709,34233,72,482.9078125715156,Asia,2839.4482318317655,1016.2598285080398
4,0.8103102369489519,Food,1.0871480036797974,40206,150,150.627642316862,EU,6507.915236883802,756.4237548174585
6,0.8693882553435427,Electronics,4.722243090486406,33204,62,300.43351440660985,Asia,7864.57437655943,1251.3624998693913
1,0.1829238318495664,Electronics,4.910561656191127,36941,155,86.98522900143983,Asia,8202.23592636921,3970.104893581681
4,0.09114409630490661,Food,4.400935523464515,38962,184,14.620147383060589,US,2059.2866663497944,157.25468668517038
1,0.42564972617830754,Food,4.187873141113039,9770,168,103.73771047005462,US,2623.280740790121,1090.628942612834
9,0.349256768927096,Electronics,2.359277571175187,43562,170,183.14912999127014,Asia,1607.016320453873,3094.2444453922703
8,0.28139816984672494,Clothing,1.7265805630502493,38546,151,261.65994567993306,EU,9547.946954047264,4325.252283763511
2,0.450485294872082,Food,1.9617552594683256,21901,184,70.77160381363277,Asia,6216.075509695749,3298.9015226066344
4,0.20025477897768484,Electronics,2.2935241621893723,36919,108,83.30086930154008,Asia,6197.019791374799,2265.9809407933694
9,0.31108702076001027,Electronics,4.1873222792043165,36127,160,405.9919187542221,US,4311.222942350903,3052.5607267865516
5,0.6092141955873831,Electronics,1.1115283093373414,30435,104,446.1309163114892,US,7652.795197452801,4353.233340552764
3,0.5355376877000404,Electronics,3.1453799912641105,5357,130,12.657041515491295,EU,5649.037589546032,3039.907082204526
4,0.00043025323275858174,Electronics,4.93069903983092,45119,175,32.06580795397099,US,4104.151818869824,247.98671264007476
2,0.4522445938961762,Food,4.6798805994873,24721,190,317.8959871746143,Asia,7871.751277370956,2913.2872284262844
1,0.273310026046962,Clothing,3.605180578202214,3840,91,109.414179996433,EU,3625.3305749147576,3154.1942096669723
2,0.2653192103675084,Electronics,1.989378842126177,25434,91,102.13021545556681,EU,6322.7258082603785,3858.835069642336
9,0.15414905254459355,Food,4.9851403635323805,47252,118,149.72595669121714,Asia,9444.316283178767,1903.2571707112506
6,0.6994690436448672,Electronics,4.402251239229611,8296,139,441.9829265768427,Asia,7537.306738171712,1568.4248759042464
9,0.23728882212331204,Clothing,4.440590538563148,33253,168,24.79947038051506,EU,4869.425160585287,3424.116694649692
4,0.9689767415849581,Food,4.9403962999609,20593,153,40.44562387893671,US,9891.131046529039,84.90992242012719
2,0.9600216196926566,Clothing,1.4099067485811134,37172,117,142.86698758803428,EU,4211.022922490742,424.69139301003656
4,0.3191296937220973,Clothing,2.32436322967383,22981,130,260.3411017466091,EU,2811.220996492065,308.91589235018944
5,0.6850484633384148,Food,2.767431313517461,7776,133,102.08217951918056,US,7892.150766322322,2467.900847616654
5,0.18514411196357372,Clothing,1.7097934106986368,12021,121,51.43796070807732,EU,6807.460809623176,2660.507371399234
8,0.3944746773086315,Clothing,3.5106965355815354,30796,167,498.39504409028734,EU,4848.955192385361,4980.577339355644
9,0.28074568972814506,Food,2.8662717383500254,32873,74,189.24845985396271,Asia,6301.853997976645,1165.0014378720984
6,0.5949023086790803,Electronics,3.794265268852242,40764,174,411.0506210604888,Asia,9181.716192115797,4251.57181828206
4,0.7451880020941604,Electronics,3.8812317389851594,15716,136,24.78361505021838,EU,4641.2769623119975,2930.3572929922616
7,0.1282241606364789,Clothing,2.3141312434454067,41338,125,188.41326788801732,Asia,6749.000862023344,4558.854380264687
7,0.42868872289263615,Electronics,4.311551048555118,29331,119,385.65835282180706,Asia,7311.551264880936,3890.375993357154
8,0.5483821871639362,Food,1.388774888740504,10859,129,31.17676557784949,EU,9473.056972659017,793.3204584581605
1,0.5039149995067516,Food,2.873341983897706,30529,184,67.48743930461453,Asia,8810.31756679399,1813.1177301707562
1,0.49822270270160185,Electronics,3.558819967389901,8626,100,392.34275842697076,Asia,1325.2871564818738,2960.9214072892346
1,0.20051971403795654,Clothing,2.45870133806685,19477,116,328.45637741653974,US,3773.615939788418,1513.8011703624393
1,0.8010731829245332,Clothing,3.946391578897375,33221,52,77.31346941701848,EU,3411.4432999823866,4577.553204675476
4,0.9400987381518915,Electronics,4.42603476248125,15291,97,121.63585033618087,EU,9807.411553626158,3887.346377527145
3,0.8227475704325601,Food,3.358606827658533,35901,119,163.65807353064133,Asia,7459.763411916955,4817.9829048681995
4,0.6289651584158922,Electronics,3.0014420897464476,24350,115,46.553844610107554,EU,8460.343806101208,2451.681131360271
9,0.9642553175621261,Electronics,3.8037620630986746,24026,193,31.165068836040493,EU,9881.611901214364,152.61304367935824
3,0.46494321076748524,Electronics,1.6320569216214595,16475,88,285.37097137014115,Asia,9646.512822296821,3692.1839811643003
4,0.9053066814984302,Electronics,2.393302784246732,20848,175,318.2458781086346,EU,8927.514503772469,509.120592695097
7,0.39823203081554626,Food,4.546293221267309,31011,154,231.630013212589,US,3091.191682013947,4451.471553995108
2,0.7741373839477746,Clothing,3.9028945165055675,20259,93,280.4073168390663,US,1263.6569850470355,3440.647243178656
9,0.5325440621421456,Clothing,4.392599847723427,33398,194,367.8767827304421,Asia,7605.853377736917,2189.4742056283103
3,0.6388688542651593,Electronics,2.966015231068998,35254,76,146.07460181674577,Asia,7516.910783803135,4552.471318861241
3,0.19362749129197865,Clothing,2.932719109461597,5796,123,413.83419928154586,US,8959.01445943939,3302.7766362005414
9,0.11959843467531028,Clothing,1.3846038635787936,26613,153,464.22619428372246,US,5327.108061879547,3962.795844759628
3,0.6372611799774764,Electronics,4.99229805496468,48490,164,461.1839393623125,US,4641.251169400695,1169.0624111654208
7,0.5306069408150446,Electronics,4.451975831630275,48425,105,451.4868075204114,US,9696.70934298859,3015.949162717796
9,0.03123256537618424,Food,2.106229027298063,11922,85,498.90528133576015,EU,3816.546086014575,2070.646783109428
2,0.9660019059098395,Clothing,4.804101714024021,31264,66,365.33170424964305,EU,5983.025145906202,699.3792967171847
3,0.7446350859627237,Clothing,4.47228370529946,22042,165,327.1734305446147,EU,9274.004890966575,233.1428819402015
2,0.013614357795696197,Clothing,1.1309311064323744,24654,53,327.3857882309881,Asia,2989.960153103457,4992.570252150204
1,0.3793141714423144,Food,3.2441494620053914,21623,85,277.606986908771,US,9837.65814053301,4032.765485799585
2,0.6231080231969633,Electronics,1.360395154719014,6109,149,234.02114123899403,Asia,2465.4866286032893,3813.1409884716936
6,0.5916059014006151,Electronics,1.503125711989167,22729,120,439.91754936259935,EU,5500.004624769976,3568.242513563215
4,0.20975456171912665,Clothing,2.579510150518313,25645,92,405.8314070897968,Asia,5101.7172252513055,682.3816856297143
